rank,name,directors,actors,type,showdate,runtime,showplace,language,score,vote,shortcomment,longcomment,seen,tosee,fivestars,fourstars,threestars,twostars,onestar,oscar
102,射雕英雄传之东成西就,刘镇伟,梁家辉,喜剧,1993,113,香港,粤语,8.7,322179,52011,301,425984,32427,52.6 ,32.8 ,12.3 ,1.7 ,0.6 ,0
102,射雕英雄传之东成西就,刘镇伟,王祖贤,喜剧,1993,113,香港,粤语,8.7,322179,52011,301,425984,32427,52.6 ,32.8 ,12.3 ,1.7 ,0.6 ,0
103,阳光姐妹淘,姜炯哲,沈恩京,喜剧,2011,124,韩国,韩语,8.8,317565,82583,1633,426574,84303,51.0 ,37.5 ,10.3 ,0.9 ,0.3 ,0
103,阳光姐妹淘,姜炯哲,陈熙京,喜剧,2011,124,韩国,韩语,8.8,317565,82583,1633,426574,84303,51.0 ,37.5 ,10.3 ,0.9 ,0.3 ,0
103,阳光姐妹淘,姜炯哲,南宝拉,剧情,2011,124,韩国,韩语,8.8,317565,82583,1633,426574,84303,51.0 ,37.5 ,10.3 ,0.9 ,0.3 ,0
103,阳光姐妹淘,姜炯哲,南宝拉,喜剧,2011,124,韩国,韩语,8.8,317565,82583,1633,426574,84303,51.0 ,37.5 ,10.3 ,0.9 ,0.3 ,0
103,阳光姐妹淘,姜炯哲,陈熙京,剧情,2011,124,韩国,韩语,8.8,317565,82583,1633,426574,84303,51.0 ,37.5 ,10.3 ,0.9 ,0.3 ,0
103,阳光姐妹淘,姜炯哲,姜素拉,喜剧,2011,124,韩国,韩语,8.8,317565,82583,1633,426574,84303,51.0 ,37.5 ,10.3 ,0.9 ,0.3 ,0
103,阳光姐妹淘,姜炯哲,闵孝琳,剧情,2011,124,韩国,韩语,8.8,317565,82583,1633,426574,84303,51.0 ,37.5 ,10.3 ,0.9 ,0.3 ,0
103,阳光姐妹淘,姜炯哲,闵孝琳,喜剧,2011,124,韩国,韩语,8.8,317565,82583,1633,426574,84303,51.0 ,37.5 ,10.3 ,0.9 ,0.3 ,0
103,阳光姐妹淘,姜炯哲,沈恩京,剧情,2011,124,韩国,韩语,8.8,317565,82583,1633,426574,84303,51.0 ,37.5 ,10.3 ,0.9 ,0.3 ,0
103,阳光姐妹淘,姜炯哲,姜素拉,剧情,2011,124,韩国,韩语,8.8,317565,82583,1633,426574,84303,51.0 ,37.5 ,10.3 ,0.9 ,0.3 ,0
103,阳光姐妹淘,姜炯哲,金时厚,喜剧,2011,124,韩国,韩语,8.8,317565,82583,1633,426574,84303,51.0 ,37.5 ,10.3 ,0.9 ,0.3 ,0
103,阳光姐妹淘,姜炯哲,柳好贞,剧情,2011,124,韩国,韩语,8.8,317565,82583,1633,426574,84303,51.0 ,37.5 ,10.3 ,0.9 ,0.3 ,0
103,阳光姐妹淘,姜炯哲,柳好贞,喜剧,2011,124,韩国,韩语,8.8,317565,82583,1633,426574,84303,51.0 ,37.5 ,10.3 ,0.9 ,0.3 ,0
103,阳光姐妹淘,姜炯哲,朴真珠,喜剧,2011,124,韩国,韩语,8.8,317565,82583,1633,426574,84303,51.0 ,37.5 ,10.3 ,0.9 ,0.3 ,0
103,阳光姐妹淘,姜炯哲,朴真珠,剧情,2011,124,韩国,韩语,8.8,317565,82583,1633,426574,84303,51.0 ,37.5 ,10.3 ,0.9 ,0.3 ,0
103,阳光姐妹淘,姜炯哲,金宝美,喜剧,2011,124,韩国,韩语,8.8,317565,82583,1633,426574,84303,51.0 ,37.5 ,10.3 ,0.9 ,0.3 ,0
103,阳光姐妹淘,姜炯哲,金宝美,剧情,2011,124,韩国,韩语,8.8,317565,82583,1633,426574,84303,51.0 ,37.5 ,10.3 ,0.9 ,0.3 ,0
103,阳光姐妹淘,姜炯哲,千禹熙,喜剧,2011,124,韩国,韩语,8.8,317565,82583,1633,426574,84303,51.0 ,37.5 ,10.3 ,0.9 ,0.3 ,0
103,阳光姐妹淘,姜炯哲,千禹熙,剧情,2011,124,韩国,韩语,8.8,317565,82583,1633,426574,84303,51.0 ,37.5 ,10.3 ,0.9 ,0.3 ,0
103,阳光姐妹淘,姜炯哲,李璟荣,喜剧,2011,124,韩国,韩语,8.8,317565,82583,1633,426574,84303,51.0 ,37.5 ,10.3 ,0.9 ,0.3 ,0
103,阳光姐妹淘,姜炯哲,李璟荣,剧情,2011,124,韩国,韩语,8.8,317565,82583,1633,426574,84303,51.0 ,37.5 ,10.3 ,0.9 ,0.3 ,0
103,阳光姐妹淘,姜炯哲,金时厚,剧情,2011,124,韩国,韩语,8.8,317565,82583,1633,426574,84303,51.0 ,37.5 ,10.3 ,0.9 ,0.3 ,0
104,消失的爱人,大卫·芬奇,尼尔·帕特里克·哈里斯,剧情,2014,149,美国,英语,8.7,428707,121252,1999,491249,123480,47.2 ,42.7 ,9.3 ,0.6 ,0.2 ,0
104,消失的爱人,大卫·芬奇,凯莉·库恩,犯罪,2014,149,美国,英语,8.7,428707,121252,1999,491249,123480,47.2 ,42.7 ,9.3 ,0.6 ,0.2 ,0
104,消失的爱人,大卫·芬奇,凯莉·库恩,惊悚,2014,149,美国,英语,8.7,428707,121252,1999,491249,123480,47.2 ,42.7 ,9.3 ,0.6 ,0.2 ,0
104,消失的爱人,大卫·芬奇,凯莉·库恩,悬疑,2014,149,美国,英语,8.7,428707,121252,1999,491249,123480,47.2 ,42.7 ,9.3 ,0.6 ,0.2 ,0
104,消失的爱人,大卫·芬奇,凯莉·库恩,剧情,2014,149,美国,英语,8.7,428707,121252,1999,491249,123480,47.2 ,42.7 ,9.3 ,0.6 ,0.2 ,0
104,消失的爱人,大卫·芬奇,金·迪肯斯,犯罪,2014,149,美国,英语,8.7,428707,121252,1999,491249,123480,47.2 ,42.7 ,9.3 ,0.6 ,0.2 ,0
104,消失的爱人,大卫·芬奇,泰勒·派瑞,惊悚,2014,149,美国,英语,8.7,428707,121252,1999,491249,123480,47.2 ,42.7 ,9.3 ,0.6 ,0.2 ,0
104,消失的爱人,大卫·芬奇,泰勒·派瑞,悬疑,2014,149,美国,英语,8.7,428707,121252,1999,491249,123480,47.2 ,42.7 ,9.3 ,0.6 ,0.2 ,0
104,消失的爱人,大卫·芬奇,泰勒·派瑞,剧情,2014,149,美国,英语,8.7,428707,121252,1999,491249,123480,47.2 ,42.7 ,9.3 ,0.6 ,0.2 ,0
104,消失的爱人,大卫·芬奇,尼尔·帕特里克·哈里斯,悬疑,2014,149,美国,英语,8.7,428707,121252,1999,491249,123480,47.2 ,42.7 ,9.3 ,0.6 ,0.2 ,0
104,消失的爱人,大卫·芬奇,金·迪肯斯,惊悚,2014,149,美国,英语,8.7,428707,121252,1999,491249,123480,47.2 ,42.7 ,9.3 ,0.6 ,0.2 ,0
104,消失的爱人,大卫·芬奇,泰勒·派瑞,犯罪,2014,149,美国,英语,8.7,428707,121252,1999,491249,123480,47.2 ,42.7 ,9.3 ,0.6 ,0.2 ,0
104,消失的爱人,大卫·芬奇,尼尔·帕特里克·哈里斯,惊悚,2014,149,美国,英语,8.7,428707,121252,1999,491249,123480,47.2 ,42.7 ,9.3 ,0.6 ,0.2 ,0
104,消失的爱人,大卫·芬奇,裴淳华,犯罪,2014,149,美国,英语,8.7,428707,121252,1999,491249,123480,47.2 ,42.7 ,9.3 ,0.6 ,0.2 ,0
104,消失的爱人,大卫·芬奇,裴淳华,剧情,2014,149,美国,英语,8.7,428707,121252,1999,491249,123480,47.2 ,42.7 ,9.3 ,0.6 ,0.2 ,0
104,消失的爱人,大卫·芬奇,裴淳华,悬疑,2014,149,美国,英语,8.7,428707,121252,1999,491249,123480,47.2 ,42.7 ,9.3 ,0.6 ,0.2 ,0
104,消失的爱人,大卫·芬奇,裴淳华,惊悚,2014,149,美国,英语,8.7,428707,121252,1999,491249,123480,47.2 ,42.7 ,9.3 ,0.6 ,0.2 ,0
104,消失的爱人,大卫·芬奇,金·迪肯斯,悬疑,2014,149,美国,英语,8.7,428707,121252,1999,491249,123480,47.2 ,42.7 ,9.3 ,0.6 ,0.2 ,0
104,消失的爱人,大卫·芬奇,本·阿弗莱克,剧情,2014,149,美国,英语,8.7,428707,121252,1999,491249,123480,47.2 ,42.7 ,9.3 ,0.6 ,0.2 ,0
104,消失的爱人,大卫·芬奇,本·阿弗莱克,悬疑,2014,149,美国,英语,8.7,428707,121252,1999,491249,123480,47.2 ,42.7 ,9.3 ,0.6 ,0.2 ,0
104,消失的爱人,大卫·芬奇,本·阿弗莱克,惊悚,2014,149,美国,英语,8.7,428707,121252,1999,491249,123480,47.2 ,42.7 ,9.3 ,0.6 ,0.2 ,0
104,消失的爱人,大卫·芬奇,本·阿弗莱克,犯罪,2014,149,美国,英语,8.7,428707,121252,1999,491249,123480,47.2 ,42.7 ,9.3 ,0.6 ,0.2 ,0
104,消失的爱人,大卫·芬奇,米西·派勒,剧情,2014,149,美国,英语,8.7,428707,121252,1999,491249,123480,47.2 ,42.7 ,9.3 ,0.6 ,0.2 ,0
104,消失的爱人,大卫·芬奇,米西·派勒,悬疑,2014,149,美国,英语,8.7,428707,121252,1999,491249,123480,47.2 ,42.7 ,9.3 ,0.6 ,0.2 ,0
104,消失的爱人,大卫·芬奇,米西·派勒,惊悚,2014,149,美国,英语,8.7,428707,121252,1999,491249,123480,47.2 ,42.7 ,9.3 ,0.6 ,0.2 ,0
104,消失的爱人,大卫·芬奇,米西·派勒,犯罪,2014,149,美国,英语,8.7,428707,121252,1999,491249,123480,47.2 ,42.7 ,9.3 ,0.6 ,0.2 ,0
104,消失的爱人,大卫·芬奇,尼尔·帕特里克·哈里斯,犯罪,2014,149,美国,英语,8.7,428707,121252,1999,491249,123480,47.2 ,42.7 ,9.3 ,0.6 ,0.2 ,0
104,消失的爱人,大卫·芬奇,金·迪肯斯,剧情,2014,149,美国,英语,8.7,428707,121252,1999,491249,123480,47.2 ,42.7 ,9.3 ,0.6 ,0.2 ,0
104,消失的爱人,大卫·芬奇,斯科特·麦克纳里,剧情,2014,149,美国,英语,8.7,428707,121252,1999,491249,123480,47.2 ,42.7 ,9.3 ,0.6 ,0.2 ,0
104,消失的爱人,大卫·芬奇,斯科特·麦克纳里,惊悚,2014,149,美国,英语,8.7,428707,121252,1999,491249,123480,47.2 ,42.7 ,9.3 ,0.6 ,0.2 ,0
104,消失的爱人,大卫·芬奇,凯西·威尔逊,剧情,2014,149,美国,英语,8.7,428707,121252,1999,491249,123480,47.2 ,42.7 ,9.3 ,0.6 ,0.2 ,0
104,消失的爱人,大卫·芬奇,凯西·威尔逊,悬疑,2014,149,美国,英语,8.7,428707,121252,1999,491249,123480,47.2 ,42.7 ,9.3 ,0.6 ,0.2 ,0
104,消失的爱人,大卫·芬奇,凯西·威尔逊,惊悚,2014,149,美国,英语,8.7,428707,121252,1999,491249,123480,47.2 ,42.7 ,9.3 ,0.6 ,0.2 ,0
104,消失的爱人,大卫·芬奇,凯西·威尔逊,犯罪,2014,149,美国,英语,8.7,428707,121252,1999,491249,123480,47.2 ,42.7 ,9.3 ,0.6 ,0.2 ,0
104,消失的爱人,大卫·芬奇,李·诺里斯,剧情,2014,149,美国,英语,8.7,428707,121252,1999,491249,123480,47.2 ,42.7 ,9.3 ,0.6 ,0.2 ,0
104,消失的爱人,大卫·芬奇,李·诺里斯,悬疑,2014,149,美国,英语,8.7,428707,121252,1999,491249,123480,47.2 ,42.7 ,9.3 ,0.6 ,0.2 ,0
104,消失的爱人,大卫·芬奇,李·诺里斯,惊悚,2014,149,美国,英语,8.7,428707,121252,1999,491249,123480,47.2 ,42.7 ,9.3 ,0.6 ,0.2 ,0
104,消失的爱人,大卫·芬奇,李·诺里斯,犯罪,2014,149,美国,英语,8.7,428707,121252,1999,491249,123480,47.2 ,42.7 ,9.3 ,0.6 ,0.2 ,0
104,消失的爱人,大卫·芬奇,派屈克·福吉特,剧情,2014,149,美国,英语,8.7,428707,121252,1999,491249,123480,47.2 ,42.7 ,9.3 ,0.6 ,0.2 ,0
104,消失的爱人,大卫·芬奇,派屈克·福吉特,悬疑,2014,149,美国,英语,8.7,428707,121252,1999,491249,123480,47.2 ,42.7 ,9.3 ,0.6 ,0.2 ,0
104,消失的爱人,大卫·芬奇,派屈克·福吉特,惊悚,2014,149,美国,英语,8.7,428707,121252,1999,491249,123480,47.2 ,42.7 ,9.3 ,0.6 ,0.2 ,0
104,消失的爱人,大卫·芬奇,斯科特·麦克纳里,犯罪,2014,149,美国,英语,8.7,428707,121252,1999,491249,123480,47.2 ,42.7 ,9.3 ,0.6 ,0.2 ,0
104,消失的爱人,大卫·芬奇,雪拉·渥德,剧情,2014,149,美国,英语,8.7,428707,121252,1999,491249,123480,47.2 ,42.7 ,9.3 ,0.6 ,0.2 ,0
104,消失的爱人,大卫·芬奇,派屈克·福吉特,犯罪,2014,149,美国,英语,8.7,428707,121252,1999,491249,123480,47.2 ,42.7 ,9.3 ,0.6 ,0.2 ,0
104,消失的爱人,大卫·芬奇,雪拉·渥德,惊悚,2014,149,美国,英语,8.7,428707,121252,1999,491249,123480,47.2 ,42.7 ,9.3 ,0.6 ,0.2 ,0
104,消失的爱人,大卫·芬奇,雪拉·渥德,犯罪,2014,149,美国,英语,8.7,428707,121252,1999,491249,123480,47.2 ,42.7 ,9.3 ,0.6 ,0.2 ,0
104,消失的爱人,大卫·芬奇,艾米丽·拉塔科斯基,剧情,2014,149,美国,英语,8.7,428707,121252,1999,491249,123480,47.2 ,42.7 ,9.3 ,0.6 ,0.2 ,0
104,消失的爱人,大卫·芬奇,艾米丽·拉塔科斯基,悬疑,2014,149,美国,英语,8.7,428707,121252,1999,491249,123480,47.2 ,42.7 ,9.3 ,0.6 ,0.2 ,0
104,消失的爱人,大卫·芬奇,艾米丽·拉塔科斯基,惊悚,2014,149,美国,英语,8.7,428707,121252,1999,491249,123480,47.2 ,42.7 ,9.3 ,0.6 ,0.2 ,0
104,消失的爱人,大卫·芬奇,艾米丽·拉塔科斯基,犯罪,2014,149,美国,英语,8.7,428707,121252,1999,491249,123480,47.2 ,42.7 ,9.3 ,0.6 ,0.2 ,0
104,消失的爱人,大卫·芬奇,波伊德·霍布鲁克,剧情,2014,149,美国,英语,8.7,428707,121252,1999,491249,123480,47.2 ,42.7 ,9.3 ,0.6 ,0.2 ,0
104,消失的爱人,大卫·芬奇,波伊德·霍布鲁克,悬疑,2014,149,美国,英语,8.7,428707,121252,1999,491249,123480,47.2 ,42.7 ,9.3 ,0.6 ,0.2 ,0
104,消失的爱人,大卫·芬奇,波伊德·霍布鲁克,惊悚,2014,149,美国,英语,8.7,428707,121252,1999,491249,123480,47.2 ,42.7 ,9.3 ,0.6 ,0.2 ,0
104,消失的爱人,大卫·芬奇,波伊德·霍布鲁克,犯罪,2014,149,美国,英语,8.7,428707,121252,1999,491249,123480,47.2 ,42.7 ,9.3 ,0.6 ,0.2 ,0
104,消失的爱人,大卫·芬奇,斯科特·麦克纳里,悬疑,2014,149,美国,英语,8.7,428707,121252,1999,491249,123480,47.2 ,42.7 ,9.3 ,0.6 ,0.2 ,0
104,消失的爱人,大卫·芬奇,雪拉·渥德,悬疑,2014,149,美国,英语,8.7,428707,121252,1999,491249,123480,47.2 ,42.7 ,9.3 ,0.6 ,0.2 ,0
105,爱在黎明破晓前,理查德·林克莱特,伊桑·霍克,剧情,1995,101,美国,英语,8.7,264513,66272,1909,327494,146449,51.8 ,35.6 ,11.1 ,1.2 ,0.3 ,0
105,爱在黎明破晓前,理查德·林克莱特,朱莉·德尔佩,剧情,1995,101,美国,英语,8.7,264513,66272,1909,327494,146449,51.8 ,35.6 ,11.1 ,1.2 ,0.3 ,0
105,爱在黎明破晓前,理查德·林克莱特,朱莉·德尔佩,爱情,1995,101,美国,英语,8.7,264513,66272,1909,327494,146449,51.8 ,35.6 ,11.1 ,1.2 ,0.3 ,0
105,爱在黎明破晓前,理查德·林克莱特,Karl Bruckschwaiger,爱情,1995,101,美国,英语,8.7,264513,66272,1909,327494,146449,51.8 ,35.6 ,11.1 ,1.2 ,0.3 ,0
105,爱在黎明破晓前,理查德·林克莱特,伊桑·霍克,爱情,1995,101,美国,英语,8.7,264513,66272,1909,327494,146449,51.8 ,35.6 ,11.1 ,1.2 ,0.3 ,0
105,爱在黎明破晓前,理查德·林克莱特,安德莉亚·埃克特,爱情,1995,101,美国,英语,8.7,264513,66272,1909,327494,146449,51.8 ,35.6 ,11.1 ,1.2 ,0.3 ,0
105,爱在黎明破晓前,理查德·林克莱特,安德莉亚·埃克特,剧情,1995,101,美国,英语,8.7,264513,66272,1909,327494,146449,51.8 ,35.6 ,11.1 ,1.2 ,0.3 ,0
105,爱在黎明破晓前,理查德·林克莱特,汉诺·波西尔,爱情,1995,101,美国,英语,8.7,264513,66272,1909,327494,146449,51.8 ,35.6 ,11.1 ,1.2 ,0.3 ,0
105,爱在黎明破晓前,理查德·林克莱特,汉诺·波西尔,剧情,1995,101,美国,英语,8.7,264513,66272,1909,327494,146449,51.8 ,35.6 ,11.1 ,1.2 ,0.3 ,0
105,爱在黎明破晓前,理查德·林克莱特,Karl Bruckschwaiger,剧情,1995,101,美国,英语,8.7,264513,66272,1909,327494,146449,51.8 ,35.6 ,11.1 ,1.2 ,0.3 ,0
106,上帝之城,卡迪亚·兰德,艾莉丝·布拉加,犯罪,2002,130,巴西,葡萄牙语,8.9,177219,31634,595,226494,94435,55.2 ,36.1 ,8.0 ,0.6 ,0.2 ,0
106,上帝之城,卡迪亚·兰德,艾莉丝·布拉加,剧情,2002,130,巴西,葡萄牙语,8.9,177219,31634,595,226494,94435,55.2 ,36.1 ,8.0 ,0.6 ,0.2 ,0
106,上帝之城,卡迪亚·兰德,索·豪黑,犯罪,2002,130,巴西,葡萄牙语,8.9,177219,31634,595,226494,94435,55.2 ,36.1 ,8.0 ,0.6 ,0.2 ,0
106,上帝之城,卡迪亚·兰德,索·豪黑,剧情,2002,130,巴西,葡萄牙语,8.9,177219,31634,595,226494,94435,55.2 ,36.1 ,8.0 ,0.6 ,0.2 ,0
106,上帝之城,卡迪亚·兰德,马修斯·纳克加勒,犯罪,2002,130,巴西,葡萄牙语,8.9,177219,31634,595,226494,94435,55.2 ,36.1 ,8.0 ,0.6 ,0.2 ,0
106,上帝之城,卡迪亚·兰德,乔纳森·哈根森,犯罪,2002,130,巴西,葡萄牙语,8.9,177219,31634,595,226494,94435,55.2 ,36.1 ,8.0 ,0.6 ,0.2 ,0
106,上帝之城,卡迪亚·兰德,乔纳森·哈根森,剧情,2002,130,巴西,葡萄牙语,8.9,177219,31634,595,226494,94435,55.2 ,36.1 ,8.0 ,0.6 ,0.2 ,0
106,上帝之城,卡迪亚·兰德,马修斯·纳克加勒,剧情,2002,130,巴西,葡萄牙语,8.9,177219,31634,595,226494,94435,55.2 ,36.1 ,8.0 ,0.6 ,0.2 ,0
106,上帝之城,卡迪亚·兰德,道格拉斯·席尔瓦,剧情,2002,130,巴西,葡萄牙语,8.9,177219,31634,595,226494,94435,55.2 ,36.1 ,8.0 ,0.6 ,0.2 ,0
106,上帝之城,卡迪亚·兰德,菲利佩·哈根森,犯罪,2002,130,巴西,葡萄牙语,8.9,177219,31634,595,226494,94435,55.2 ,36.1 ,8.0 ,0.6 ,0.2 ,0
106,上帝之城,卡迪亚·兰德,菲利佩·哈根森,剧情,2002,130,巴西,葡萄牙语,8.9,177219,31634,595,226494,94435,55.2 ,36.1 ,8.0 ,0.6 ,0.2 ,0
106,上帝之城,卡迪亚·兰德,莱安德鲁·菲尔米诺,犯罪,2002,130,巴西,葡萄牙语,8.9,177219,31634,595,226494,94435,55.2 ,36.1 ,8.0 ,0.6 ,0.2 ,0
106,上帝之城,卡迪亚·兰德,莱安德鲁·菲尔米诺,剧情,2002,130,巴西,葡萄牙语,8.9,177219,31634,595,226494,94435,55.2 ,36.1 ,8.0 ,0.6 ,0.2 ,0
106,上帝之城,卡迪亚·兰德,亚历桑德雷·罗德里格斯,犯罪,2002,130,巴西,葡萄牙语,8.9,177219,31634,595,226494,94435,55.2 ,36.1 ,8.0 ,0.6 ,0.2 ,0
106,上帝之城,卡迪亚·兰德,亚历桑德雷·罗德里格斯,剧情,2002,130,巴西,葡萄牙语,8.9,177219,31634,595,226494,94435,55.2 ,36.1 ,8.0 ,0.6 ,0.2 ,0
106,上帝之城,卡迪亚·兰德,道格拉斯·席尔瓦,犯罪,2002,130,巴西,葡萄牙语,8.9,177219,31634,595,226494,94435,55.2 ,36.1 ,8.0 ,0.6 ,0.2 ,0
107,侧耳倾听,近藤喜文,高山南,动画,1995,111,日本,日语,8.8,204811,43639,1148,255804,63132,51.9 ,37.4 ,10.1 ,0.5 ,0.1 ,0
107,侧耳倾听,近藤喜文,小林桂树,剧情,1995,111,日本,日语,8.8,204811,43639,1148,255804,63132,51.9 ,37.4 ,10.1 ,0.5 ,0.1 ,0
107,侧耳倾听,近藤喜文,小林桂树,爱情,1995,111,日本,日语,8.8,204811,43639,1148,255804,63132,51.9 ,37.4 ,10.1 ,0.5 ,0.1 ,0
107,侧耳倾听,近藤喜文,高桥一生,动画,1995,111,日本,日语,8.8,204811,43639,1148,255804,63132,51.9 ,37.4 ,10.1 ,0.5 ,0.1 ,0
107,侧耳倾听,近藤喜文,高桥一生,剧情,1995,111,日本,日语,8.8,204811,43639,1148,255804,63132,51.9 ,37.4 ,10.1 ,0.5 ,0.1 ,0
107,侧耳倾听,近藤喜文,本名阳子,爱情,1995,111,日本,日语,8.8,204811,43639,1148,255804,63132,51.9 ,37.4 ,10.1 ,0.5 ,0.1 ,0
107,侧耳倾听,近藤喜文,本名阳子,动画,1995,111,日本,日语,8.8,204811,43639,1148,255804,63132,51.9 ,37.4 ,10.1 ,0.5 ,0.1 ,0
107,侧耳倾听,近藤喜文,高桥一生,爱情,1995,111,日本,日语,8.8,204811,43639,1148,255804,63132,51.9 ,37.4 ,10.1 ,0.5 ,0.1 ,0
107,侧耳倾听,近藤喜文,高山南,爱情,1995,111,日本,日语,8.8,204811,43639,1148,255804,63132,51.9 ,37.4 ,10.1 ,0.5 ,0.1 ,0
107,侧耳倾听,近藤喜文,本名阳子,剧情,1995,111,日本,日语,8.8,204811,43639,1148,255804,63132,51.9 ,37.4 ,10.1 ,0.5 ,0.1 ,0
107,侧耳倾听,近藤喜文,高山南,剧情,1995,111,日本,日语,8.8,204811,43639,1148,255804,63132,51.9 ,37.4 ,10.1 ,0.5 ,0.1 ,0
107,侧耳倾听,近藤喜文,小林桂树,动画,1995,111,日本,日语,8.8,204811,43639,1148,255804,63132,51.9 ,37.4 ,10.1 ,0.5 ,0.1 ,0
107,侧耳倾听,近藤喜文,露口茂,爱情,1995,111,日本,日语,8.8,204811,43639,1148,255804,63132,51.9 ,37.4 ,10.1 ,0.5 ,0.1 ,0
107,侧耳倾听,近藤喜文,露口茂,剧情,1995,111,日本,日语,8.8,204811,43639,1148,255804,63132,51.9 ,37.4 ,10.1 ,0.5 ,0.1 ,0
107,侧耳倾听,近藤喜文,山下容莉枝,动画,1995,111,日本,日语,8.8,204811,43639,1148,255804,63132,51.9 ,37.4 ,10.1 ,0.5 ,0.1 ,0
107,侧耳倾听,近藤喜文,山下容莉枝,爱情,1995,111,日本,日语,8.8,204811,43639,1148,255804,63132,51.9 ,37.4 ,10.1 ,0.5 ,0.1 ,0
107,侧耳倾听,近藤喜文,山下容莉枝,剧情,1995,111,日本,日语,8.8,204811,43639,1148,255804,63132,51.9 ,37.4 ,10.1 ,0.5 ,0.1 ,0
107,侧耳倾听,近藤喜文,饭冢雅弓,动画,1995,111,日本,日语,8.8,204811,43639,1148,255804,63132,51.9 ,37.4 ,10.1 ,0.5 ,0.1 ,0
107,侧耳倾听,近藤喜文,饭冢雅弓,爱情,1995,111,日本,日语,8.8,204811,43639,1148,255804,63132,51.9 ,37.4 ,10.1 ,0.5 ,0.1 ,0
107,侧耳倾听,近藤喜文,饭冢雅弓,剧情,1995,111,日本,日语,8.8,204811,43639,1148,255804,63132,51.9 ,37.4 ,10.1 ,0.5 ,0.1 ,0
107,侧耳倾听,近藤喜文,室井滋,动画,1995,111,日本,日语,8.8,204811,43639,1148,255804,63132,51.9 ,37.4 ,10.1 ,0.5 ,0.1 ,0
107,侧耳倾听,近藤喜文,室井滋,爱情,1995,111,日本,日语,8.8,204811,43639,1148,255804,63132,51.9 ,37.4 ,10.1 ,0.5 ,0.1 ,0
107,侧耳倾听,近藤喜文,室井滋,剧情,1995,111,日本,日语,8.8,204811,43639,1148,255804,63132,51.9 ,37.4 ,10.1 ,0.5 ,0.1 ,0
107,侧耳倾听,近藤喜文,露口茂,动画,1995,111,日本,日语,8.8,204811,43639,1148,255804,63132,51.9 ,37.4 ,10.1 ,0.5 ,0.1 ,0
108,爱在日落黄昏时,理查德·林克莱特,弗农·多布切夫,爱情,2004,80,美国,英语,8.8,233919,55014,1785,293186,153190,52.4 ,35.1 ,11.0 ,1.2 ,0.3 ,0
108,爱在日落黄昏时,理查德·林克莱特,弗农·多布切夫,剧情,2004,80,美国,英语,8.8,233919,55014,1785,293186,153190,52.4 ,35.1 ,11.0 ,1.2 ,0.3 ,0
108,爱在日落黄昏时,理查德·林克莱特,朱莉·德尔佩,爱情,2004,80,美国,英语,8.8,233919,55014,1785,293186,153190,52.4 ,35.1 ,11.0 ,1.2 ,0.3 ,0
108,爱在日落黄昏时,理查德·林克莱特,朱莉·德尔佩,剧情,2004,80,美国,英语,8.8,233919,55014,1785,293186,153190,52.4 ,35.1 ,11.0 ,1.2 ,0.3 ,0
108,爱在日落黄昏时,理查德·林克莱特,伊桑·霍克,爱情,2004,80,美国,英语,8.8,233919,55014,1785,293186,153190,52.4 ,35.1 ,11.0 ,1.2 ,0.3 ,0
108,爱在日落黄昏时,理查德·林克莱特,伊桑·霍克,剧情,2004,80,美国,英语,8.8,233919,55014,1785,293186,153190,52.4 ,35.1 ,11.0 ,1.2 ,0.3 ,0
109,风之谷,宫崎骏,永井一郎,动画,1992,117,日本,日语,8.8,205204,26004,391,269589,51480,51.7 ,37.6 ,10.1 ,0.5 ,0.1 ,0
109,风之谷,宫崎骏,永井一郎,奇幻,1992,117,日本,日语,8.8,205204,26004,391,269589,51480,51.7 ,37.6 ,10.1 ,0.5 ,0.1 ,0
109,风之谷,宫崎骏,永井一郎,冒险,1992,117,日本,日语,8.8,205204,26004,391,269589,51480,51.7 ,37.6 ,10.1 ,0.5 ,0.1 ,0
109,风之谷,宫崎骏,宫内幸平,冒险,1992,117,日本,日语,8.8,205204,26004,391,269589,51480,51.7 ,37.6 ,10.1 ,0.5 ,0.1 ,0
109,风之谷,宫崎骏,纳谷悟郎,奇幻,1992,117,日本,日语,8.8,205204,26004,391,269589,51480,51.7 ,37.6 ,10.1 ,0.5 ,0.1 ,0
109,风之谷,宫崎骏,纳谷悟郎,冒险,1992,117,日本,日语,8.8,205204,26004,391,269589,51480,51.7 ,37.6 ,10.1 ,0.5 ,0.1 ,0
109,风之谷,宫崎骏,京田尚子,动画,1992,117,日本,日语,8.8,205204,26004,391,269589,51480,51.7 ,37.6 ,10.1 ,0.5 ,0.1 ,0
109,风之谷,宫崎骏,京田尚子,奇幻,1992,117,日本,日语,8.8,205204,26004,391,269589,51480,51.7 ,37.6 ,10.1 ,0.5 ,0.1 ,0
109,风之谷,宫崎骏,京田尚子,冒险,1992,117,日本,日语,8.8,205204,26004,391,269589,51480,51.7 ,37.6 ,10.1 ,0.5 ,0.1 ,0
109,风之谷,宫崎骏,辻村真人,动画,1992,117,日本,日语,8.8,205204,26004,391,269589,51480,51.7 ,37.6 ,10.1 ,0.5 ,0.1 ,0
109,风之谷,宫崎骏,辻村真人,奇幻,1992,117,日本,日语,8.8,205204,26004,391,269589,51480,51.7 ,37.6 ,10.1 ,0.5 ,0.1 ,0
